,Transaction_Id,Legal_Entity,Country,Correspondent_Name,Correspondent_Account,Counterparty,Settlement_Currency,Transaction_Date,Settlement_Date,Settlement_Time,Status,Direction,Settlement_Amount,Net_Settlement_Amount,Opening_Balance,Available,Expected,Processing,Anticipated,Collateral,Outlook_Amount,Forecast_Amount
4788,TXN2021101501644171A1,JP_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Commerzbank,CHF,2021-10-15,2021-10-15,15:50:04,Contracted,IN,2883.0,2883.0,,,2883.0,,,,2883.0,2883.0
4789,TXN2021101501644172A1,CH_BRANCH,AUSTRALIA,Account 8,RAND-0008,Standard Chartered,CHF,2021-10-15,2021-10-15,15:50:09,Confirm,IN,10080.3,10080.3,,,10080.3,,,,10080.3,10080.3
4790,TXN2021101501644173A1,AU_BRANCH,AUSTRALIA,Account 2,RAND-0001,Argenta,AUD,2021-10-15,2021-10-15,15:50:21,Cancel,OUT,2575.65,-2575.65,,-2575.65,,,,,-2575.65,-2575.65
4791,TXN2021101501644174A1,HK_BRANCH,HONG KONG,Account 1,RAND-0019,Wells Fargo,HKD,2021-10-15,2021-10-15,15:50:24,Deal,OUT,76695.65,-76695.65,,,-76695.65,,,,-76695.65,-76695.65
4792,TXN2021101501644175A1,JP_BRANCH,JAPAN,Account 7,RAND-0025,Wells Fargo,JPY,2021-10-15,2021-10-15,15:50:31,Contracted,IN,1018201.38,1018201.38,,,1018201.38,,,,1018201.38,1018201.38
4793,TXN2021101501644176A1,HK_BRANCH,HONG KONG,DEXIA,ATOTI-0019,Argenta,HKD,2021-10-15,2021-10-15,15:50:31,Collateral,IN,34040.27,34040.27,,,,,,34040.27,,34040.27
4794,TXN2021101501644177A1,EU_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Sumitomo Mitsui Financial Group,CHF,2021-10-15,2021-10-15,15:50:34,Cleared,OUT,6273.98,-6273.98,,-6273.98,,-6273.98,,,-6273.98,-6273.98
4795,TXN2021101501644178A1,US_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,15:50:45,Advised,IN,3473.24,3473.24,,,3473.24,,,,3473.24,3473.24
4796,TXN2021101501644179A1,EU_BRANCH,FRANCE,"UBS AG, Zurich",ATOTI-0014,Commerzbank,EUR,2021-10-15,2021-10-15,15:50:48,Indicated,OUT,272.45,-272.45,,,,,-272.45,,,-272.45
4797,TXN2021101501644180A1,EU_BRANCH,FRANCE,JPMorgan,ATOTI-0015,Macquarie Bank,EUR,2021-10-15,2021-10-15,15:50:48,Cleared,OUT,3085.49,-3085.49,,-3085.49,,-3085.49,,,-3085.49,-3085.49
4798,TXN2021101501644181A1,UK_PLC,UNITED KINGDOM,"J.P Morgan Chase Bank, New York",ATOTI-0036,Commerzbank,GBP,2021-10-15,2021-10-15,15:50:51,Advised,IN,2935.09,2935.09,,,2935.09,,,,2935.09,2935.09
4799,TXN2021101501644182A1,US_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Commerzbank,CHF,2021-10-15,2021-10-15,15:50:51,Collateral,OUT,1094.09,-1094.09,,,,,,-1094.09,,-1094.09
4800,TXN2021101501644183A1,HK_BRANCH,BELGIUM,ING Bank NV/SA,BE363011110005781,Sumitomo Mitsui Financial Group,EUR,2021-10-15,2021-10-15,15:51:01,Contracted,OUT,14279.17,-14279.17,,,-14279.17,,,,-14279.17,-14279.17
4801,TXN2021101501644184A1,UK_PLC,UNITED KINGDOM,"Credit Suisse AG, Zurich",ATOTI-0035,Wells Fargo,GBP,2021-10-15,2021-10-15,15:51:03,Rejected,IN,2854.5,2854.5,,2854.5,,,,,2854.5,2854.5
4802,TXN2021101501644185A1,US_BRANCH,UNITED STATES,ING Bank NV/SA,ATOTI-0038,Société Générale,USD,2021-10-15,2021-10-15,15:51:07,Confirm,OUT,3288.38,-3288.38,,,-3288.38,,,,-3288.38,-3288.38
4803,TXN2021101501644186A1,EU_BRANCH,BELGIUM,Account 16,RAND-0016,Standard Chartered,EUR,2021-10-15,2021-10-15,15:51:24,Behavioural,OUT,364.06,-364.06,,,,,-364.06,,,-364.06
4804,TXN2021101501644187A1,CH_BRANCH,AUSTRALIA,"J.P Morgan Chase Bank, New York",ATOTI-0007,Standard Chartered,CHF,2021-10-15,2021-10-15,15:51:33,Settled,OUT,2345.16,-2345.16,,-2345.16,,,,,-2345.16,-2345.16
4805,TXN2021101501644188A1,JP_BRANCH,JAPAN,Bank of China,ATOTI-0028,Standard Chartered,JPY,2021-10-15,2021-10-15,15:51:35,Advised,IN,1900692.07,1900692.07,,,1900692.07,,,,1900692.07,1900692.07
4806,TXN2021101501644189A1,CH_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,Julius Baer Group,GBP,2021-10-15,2021-10-15,15:51:42,Held,OUT,966.49,-966.49,,,,-966.49,,,-966.49,-966.49
4807,TXN2021101501644190A1,CH_BRANCH,AUSTRALIA,"J.P Morgan Chase Bank, New York",ATOTI-0007,Standard Chartered,CHF,2021-10-15,2021-10-15,15:51:45,Deal,OUT,7753.14,-7753.14,,,-7753.14,,,,-7753.14,-7753.14
4808,TXN2021101501644191A1,HK_BRANCH,HONG KONG,NORDEA,ATOTI-0024,Standard Chartered,HKD,2021-10-15,2021-10-15,15:51:47,Settled,OUT,21287.94,-21287.94,,-21287.94,,,,,-21287.94,-21287.94
4809,TXN2021101501644192A1,JP_BRANCH,JAPAN,Account 12,RAND-0030,Argenta,JPY,2021-10-15,2021-10-15,15:51:50,Advised,OUT,888046.28,-888046.28,,,-888046.28,,,,-888046.28,-888046.28
4810,TXN2021101501644193A1,JP_BRANCH,JAPAN,Account 8,RAND-0026,Société Générale,JPY,2021-10-15,2021-10-15,15:52:00,Deal,IN,813224.1,813224.1,,,813224.1,,,,813224.1,813224.1
4811,TXN2021101501644194A1,EU_BRANCH,BELGIUM,Account 17,RAND-0017,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,15:52:06,Indicated,IN,5649.4,5649.4,,,,,5649.4,,,5649.4
4812,TXN2021101501644195A1,US_BRANCH,UNITED STATES,Lloyds Bank plc,ATOTI-0039,Julius Baer Group,USD,2021-10-15,2021-10-15,15:52:21,Collateral,IN,6057.06,6057.06,,,,,,6057.06,,6057.06
4813,TXN2021101501644196A1,AU_BRANCH,AUSTRALIA,"Australia and New Zealand Banking Group Limited, Australia",ATOTI-0001,HSBC Hong Kong,AUD,2021-10-15,2021-10-15,15:52:32,Deal,OUT,8663.6,-8663.6,,,-8663.6,,,,-8663.6,-8663.6
4814,TXN2021101501644197A1,JP_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,Argenta,EUR,2021-10-15,2021-10-15,15:52:37,Deal,IN,8387.49,8387.49,,,8387.49,,,,8387.49,8387.49
4815,TXN2021101501644198A1,JP_BRANCH,HONG KONG,"China Construction Bank (Asia) Corporation Limited, Hong Kong",4444 3007 5500,Julius Baer Group,HKD,2021-10-15,2021-10-15,15:52:38,Held,OUT,53971.48,-53971.48,,,,-53971.48,,,-53971.48,-53971.48
4816,TXN2021101501644199A1,EU_BRANCH,FRANCE,Account 13,RAND-0013,Société Générale,EUR,2021-10-15,2021-10-15,15:52:40,Collateral,OUT,602.51,-602.51,,,,,,-602.51,,-602.51
4817,TXN2021101501644200A1,JP_BRANCH,JAPAN,Account 10,RAND-0028,Standard Chartered,JPY,2021-10-15,2021-10-15,15:52:40,Collateral,OUT,144129.92,-144129.92,,,,,,-144129.92,,-144129.92
4818,TXN2021101501644201A1,US_BRANCH,UNITED STATES,Account 2,RAND-0038,Wells Fargo,USD,2021-10-15,2021-10-15,15:52:50,Matched,IN,2598.42,2598.42,,,2598.42,,,,2598.42,2598.42
4819,TXN2021101501644202A1,US_BRANCH,UNITED STATES,ING Bank NV/SA,ATOTI-0038,Commerzbank,USD,2021-10-15,2021-10-15,15:52:50,Behavioural,IN,8537.36,8537.36,,,,,8537.36,,,8537.36
4820,TXN2021101501644203A1,EU_BRANCH,GERMANY,Account 18,RAND-0018,Macquarie Bank,EUR,2021-10-15,2021-10-15,15:52:52,Cleared,OUT,6945.65,-6945.65,,-6945.65,,-6945.65,,,-6945.65,-6945.65
4821,TXN2021101501644204A1,US_BRANCH,UNITED STATES,"Deutsche Bank AG, Frankfurt am Main",ATOTI-0037,Macquarie Bank,USD,2021-10-15,2021-10-15,15:52:56,Advised,OUT,11678.16,-11678.16,,,-11678.16,,,,-11678.16,-11678.16
4822,TXN2021101501644205A1,HK_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Standard Chartered,CHF,2021-10-15,2021-10-15,15:52:56,Indicated,OUT,2098.18,-2098.18,,,,,-2098.18,,,-2098.18
4823,TXN2021101501644206A1,UK_PLC,UNITED KINGDOM,"Citibank NA, New York",ATOTI-0033,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,15:53:00,Rejected,OUT,3232.34,-3232.34,,-3232.34,,,,,-3232.34,-3232.34
4824,TXN2021101501644207A1,US_BRANCH,UNITED STATES,Account 4,RAND-0040,Argenta,USD,2021-10-15,2021-10-15,15:53:05,Deal,IN,11975.03,11975.03,,,11975.03,,,,11975.03,11975.03
4825,TXN2021101501644208A1,UK_PLC,UNITED KINGDOM,"Credit Suisse AG, Zurich",ATOTI-0035,Société Générale,GBP,2021-10-15,2021-10-15,15:53:08,Collateral,OUT,1241.2,-1241.2,,,,,,-1241.2,,-1241.2
4826,TXN2021101501644209A1,HK_BRANCH,SWITZERLAND,"UBS AG, Zurich",06660000087750050000P,Macquarie Bank,CHF,2021-10-15,2021-10-15,15:53:16,Advised,IN,13360.94,13360.94,,,13360.94,,,,13360.94,13360.94
4827,TXN2021101501644210A1,HK_BRANCH,HONG KONG,Account 2,RAND-0020,Wells Fargo,HKD,2021-10-15,2021-10-15,15:53:17,Deal,OUT,74879.59,-74879.59,,,-74879.59,,,,-74879.59,-74879.59
4828,TXN2021101501644211A1,CH_BRANCH,AUSTRALIA,Account 9,RAND-0009,Wells Fargo,CHF,2021-10-15,2021-10-15,15:53:19,Advised,IN,10800.58,10800.58,,,10800.58,,,,10800.58,10800.58
4829,TXN2021101501644212A1,CH_BRANCH,BELGIUM,ING Bank NV/SA,BE363011110005781,Sumitomo Mitsui Financial Group,EUR,2021-10-15,2021-10-15,15:53:19,Cancel,OUT,2436.31,-2436.31,,-2436.31,,,,,-2436.31,-2436.31
4830,TXN2021101501644213A1,JP_BRANCH,JAPAN,Deutsche Bank,ATOTI-0029,Sumitomo Mitsui Financial Group,JPY,2021-10-15,2021-10-15,15:53:20,Advised,IN,516217.78,516217.78,,,516217.78,,,,516217.78,516217.78
4831,TXN2021101501644214A1,JP_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Commerzbank,CHF,2021-10-15,2021-10-15,15:53:21,Contracted,OUT,9438.67,-9438.67,,,-9438.67,,,,-9438.67,-9438.67
4832,TXN2021101501644215A1,AU_BRANCH,AUSTRALIA,Account 3,RAND-0003,Argenta,AUD,2021-10-15,2021-10-15,15:53:21,Matched,OUT,10504.25,-10504.25,,,-10504.25,,,,-10504.25,-10504.25
4833,TXN2021101501644216A1,UK_PLC,UNITED KINGDOM,Account 15,RAND-0033,Société Générale,GBP,2021-10-15,2021-10-15,15:53:29,Held,OUT,1125.41,-1125.41,,,,-1125.41,,,-1125.41,-1125.41
4834,TXN2021101501644217A1,AU_BRANCH,AUSTRALIA,Account 3,RAND-0003,Société Générale,AUD,2021-10-15,2021-10-15,15:53:30,Contracted,OUT,4178.37,-4178.37,,,-4178.37,,,,-4178.37,-4178.37
4835,TXN2021101501644218A1,JP_BRANCH,HONG KONG,"China Construction Bank (Asia) Corporation Limited, Hong Kong",4444 3007 5500,Commerzbank,HKD,2021-10-15,2021-10-15,15:53:37,Confirm,IN,162382.21,162382.21,,,162382.21,,,,162382.21,162382.21
4836,TXN2021101501644219A1,UK_PLC,UNITED KINGDOM,"China Construction Bank (Asia) Corporation Limited, Hong Kong",ATOTI-0032,Commerzbank,GBP,2021-10-15,2021-10-15,15:53:37,Deal,OUT,4470.88,-4470.88,,,-4470.88,,,,-4470.88,-4470.88
4837,TXN2021101501644220A1,US_BRANCH,UNITED STATES,Account 3,RAND-0039,HSBC Hong Kong,USD,2021-10-15,2021-10-15,15:53:54,Settled,OUT,3517.2,-3517.2,,-3517.2,,,,,-3517.2,-3517.2
4838,TXN2021101501644221A1,UK_PLC,UNITED KINGDOM,"Citibank NA, New York",ATOTI-0033,Commerzbank,GBP,2021-10-15,2021-10-15,15:53:56,Contracted,IN,17147.43,17147.43,,,17147.43,,,,17147.43,17147.43
4839,TXN2021101501644222A1,AU_BRANCH,AUSTRALIA,Account 1,RAND-0001,Sumitomo Mitsui Financial Group,AUD,2021-10-15,2021-10-15,15:54:17,Behavioural,OUT,13843.98,-13843.98,,,,,-13843.98,,,-13843.98
4840,TXN2021101501644223A1,CH_BRANCH,AUSTRALIA,Account 12,RAND-0012,Argenta,CHF,2021-10-15,2021-10-15,15:54:31,Held,IN,2446.72,2446.72,,,,2446.72,,,2446.72,2446.72
4841,TXN2021101501644224A1,CH_BRANCH,HONG KONG,CMB Wing Lung Bank Ltd,6011950999,Argenta,HKD,2021-10-15,2021-10-15,15:54:34,Held,OUT,34041.51,-34041.51,,,,-34041.51,,,-34041.51,-34041.51
4842,TXN2021101501644225A1,AU_BRANCH,AUSTRALIA,Account 5,RAND-0005,Julius Baer Group,AUD,2021-10-15,2021-10-15,15:54:41,Settled,OUT,2244.39,-2244.39,,-2244.39,,,,,-2244.39,-2244.39
4843,TXN2021101501644226A1,JP_BRANCH,JAPAN,Account 11,RAND-0029,Julius Baer Group,JPY,2021-10-15,2021-10-15,15:54:42,Deal,OUT,1737518.21,-1737518.21,,,-1737518.21,,,,-1737518.21,-1737518.21
4844,TXN2021101501644227A1,EU_BRANCH,FRANCE,MUFG Bank ltd,ATOTI-0013,Société Générale,EUR,2021-10-15,2021-10-15,15:54:45,Contracted,OUT,6888.13,-6888.13,,,-6888.13,,,,-6888.13,-6888.13
4845,TXN2021101501644228A1,UK_PLC,UNITED KINGDOM,CMB Wing Lung Bank Ltd,ATOTI-0034,Julius Baer Group,GBP,2021-10-15,2021-10-15,15:54:50,Contracted,IN,11885.87,11885.87,,,11885.87,,,,11885.87,11885.87
4846,TXN2021101501644229A1,CH_BRANCH,AUSTRALIA,Account 11,RAND-0011,Wells Fargo,CHF,2021-10-15,2021-10-15,15:54:50,Cancel,IN,3818.49,3818.49,,3818.49,,,,,3818.49,3818.49
4847,TXN2021101501644230A1,US_BRANCH,UNITED STATES,Lloyds Bank plc,ATOTI-0039,Wells Fargo,USD,2021-10-15,2021-10-15,15:54:57,Settled,OUT,1562.92,-1562.92,,-1562.92,,,,,-1562.92,-1562.92
4848,TXN2021101501644231A1,JP_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Commerzbank,CHF,2021-10-15,2021-10-15,15:55:01,Confirm,IN,10517.97,10517.97,,,10517.97,,,,10517.97,10517.97
4849,TXN2021101501644232A1,US_BRANCH,UNITED STATES,Account 4,RAND-0040,Wells Fargo,USD,2021-10-15,2021-10-15,15:55:01,Indicated,OUT,19174.79,-19174.79,,,,,-19174.79,,,-19174.79
4850,TXN2021101501644233A1,JP_BRANCH,UNITED STATES,"Citibank NA, New York",36266668,Société Générale,USD,2021-10-15,2021-10-15,15:55:16,Collateral,IN,6899.51,6899.51,,,,,,6899.51,,6899.51
4851,TXN2021101501644234A1,CH_BRANCH,AUSTRALIA,Mizuho Bank Limited,ATOTI-0011,Macquarie Bank,CHF,2021-10-15,2021-10-15,15:55:28,Behavioural,IN,4016.05,4016.05,,,,,4016.05,,,4016.05
4852,TXN2021101501644235A1,US_BRANCH,UNITED STATES,Account 5,RAND-0041,Sumitomo Mitsui Financial Group,USD,2021-10-15,2021-10-15,15:55:31,Deal,OUT,18184.78,-18184.78,,,-18184.78,,,,-18184.78,-18184.78
4853,TXN2021101501644236A1,AU_BRANCH,AUSTRALIA,Account 6,RAND-0006,Wells Fargo,AUD,2021-10-15,2021-10-15,15:55:32,Advised,IN,15169.8,15169.8,,,15169.8,,,,15169.8,15169.8
4854,TXN2021101501644237A1,US_BRANCH,UNITED STATES,Lloyds Bank plc,ATOTI-0039,Julius Baer Group,USD,2021-10-15,2021-10-15,15:55:35,Confirm,IN,12264.65,12264.65,,,12264.65,,,,12264.65,12264.65
4855,TXN2021101501644238A1,AU_BRANCH,AUSTRALIA,"Credit Suisse AG, Zurich",ATOTI-0006,Wells Fargo,AUD,2021-10-15,2021-10-15,15:55:35,Collateral,OUT,4984.1,-4984.1,,,,,,-4984.1,,-4984.1
4856,TXN2021101501644239A1,US_BRANCH,UNITED STATES,Account 2,RAND-0038,Julius Baer Group,USD,2021-10-15,2021-10-15,15:55:35,Cleared,OUT,6180.73,-6180.73,,-6180.73,,-6180.73,,,-6180.73,-6180.73
4857,TXN2021101501644240A1,HK_BRANCH,HONG KONG,Barclays,ATOTI-0020,Société Générale,HKD,2021-10-15,2021-10-15,15:55:36,Confirm,IN,88773.84,88773.84,,,88773.84,,,,88773.84,88773.84
4858,TXN2021101501644241A1,JP_BRANCH,JAPAN,"Australia and New Zealand Banking Group Limited, Australia",ATOTI-0030,Wells Fargo,JPY,2021-10-15,2021-10-15,15:55:40,Cleared,IN,143937.94,143937.94,,143937.94,,143937.94,,,143937.94,143937.94
4859,TXN2021101501644242A1,HK_BRANCH,HONG KONG,Account 3,RAND-0021,Sumitomo Mitsui Financial Group,HKD,2021-10-15,2021-10-15,15:55:46,Settled,OUT,10738.48,-10738.48,,-10738.48,,,,,-10738.48,-10738.48
4860,TXN2021101501644243A1,AU_BRANCH,HONG KONG,CMB Wing Lung Bank Ltd,6011950999,Commerzbank,HKD,2021-10-15,2021-10-15,15:55:50,Advised,IN,120020.65,120020.65,,,120020.65,,,,120020.65,120020.65
4861,TXN2021101501644244A1,HK_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Macquarie Bank,GBP,2021-10-15,2021-10-15,15:56:07,Advised,IN,9632.38,9632.38,,,9632.38,,,,9632.38,9632.38
4862,TXN2021101501644245A1,UK_PLC,UNITED KINGDOM,CMB Wing Lung Bank Ltd,ATOTI-0034,Macquarie Bank,GBP,2021-10-15,2021-10-15,15:56:24,Cancel,IN,3524.55,3524.55,,3524.55,,,,,3524.55,3524.55
4863,TXN2021101501644246A1,AU_BRANCH,UNITED STATES,"J.P Morgan Chase Bank, New York",987777175,Julius Baer Group,USD,2021-10-15,2021-10-15,15:56:27,Deal,IN,11613.98,11613.98,,,11613.98,,,,11613.98,11613.98
4864,TXN2021101501644247A1,UK_PLC,JAPAN,MUFG Bank ltd,333-0420700,HSBC Hong Kong,JPY,2021-10-15,2021-10-15,15:56:52,Deal,OUT,1717864.24,-1717864.24,,,-1717864.24,,,,-1717864.24,-1717864.24
4865,TXN2021101501644248A1,CH_BRANCH,JAPAN,MUFG Bank ltd,333-0420700,Sumitomo Mitsui Financial Group,JPY,2021-10-15,2021-10-15,15:56:56,Cancel,OUT,57940.01,-57940.01,,-57940.01,,,,,-57940.01,-57940.01
4866,TXN2021101501644249A1,US_BRANCH,UNITED STATES,Account 5,RAND-0041,Commerzbank,USD,2021-10-15,2021-10-15,15:57:11,Cleared,IN,576.97,576.97,,576.97,,576.97,,,576.97,576.97
4867,TXN2021101501644250A1,US_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,15:57:12,Advised,IN,10659.98,10659.98,,,10659.98,,,,10659.98,10659.98
4868,TXN2021101501644251A1,JP_BRANCH,JAPAN,Bank of China,ATOTI-0028,Wells Fargo,JPY,2021-10-15,2021-10-15,15:57:16,Matched,OUT,1612386.87,-1612386.87,,,-1612386.87,,,,-1612386.87,-1612386.87
4869,TXN2021101501644252A1,JP_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Sumitomo Mitsui Financial Group,CHF,2021-10-15,2021-10-15,15:57:39,Contracted,OUT,4359.72,-4359.72,,,-4359.72,,,,-4359.72,-4359.72
4870,TXN2021101501644253A1,JP_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Commerzbank,GBP,2021-10-15,2021-10-15,15:57:46,Confirm,IN,7514.57,7514.57,,,7514.57,,,,7514.57,7514.57
4871,TXN2021101501644254A1,UK_PLC,UNITED KINGDOM,CMB Wing Lung Bank Ltd,ATOTI-0034,Commerzbank,GBP,2021-10-15,2021-10-15,15:57:50,Contracted,IN,6649.01,6649.01,,,6649.01,,,,6649.01,6649.01
4872,TXN2021101501644255A1,HK_BRANCH,HONG KONG,Account 3,RAND-0021,Julius Baer Group,HKD,2021-10-15,2021-10-15,15:57:51,Matched,IN,75320.56,75320.56,,,75320.56,,,,75320.56,75320.56
4873,TXN2021101501644256A1,UK_PLC,UNITED KINGDOM,Account 17,RAND-0035,Sumitomo Mitsui Financial Group,GBP,2021-10-15,2021-10-15,15:57:56,Confirm,OUT,12523.6,-12523.6,,,-12523.6,,,,-12523.6,-12523.6
4874,TXN2021101501644257A1,US_BRANCH,GERMANY,"Deutsche Bank AG, Frankfurt am Main",100 8885417 1000,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,15:58:23,Indicated,IN,1480.25,1480.25,,,,,1480.25,,,1480.25
4875,TXN2021101501644258A1,CH_BRANCH,JAPAN,MUFG Bank ltd,333-0420700,Commerzbank,JPY,2021-10-15,2021-10-15,15:58:25,Held,IN,79850.29,79850.29,,,,79850.29,,,79850.29,79850.29
4876,TXN2021101501644259A1,EU_BRANCH,BELGIUM,Account 17,RAND-0017,HSBC Hong Kong,EUR,2021-10-15,2021-10-15,15:58:29,Indicated,OUT,3847.88,-3847.88,,,,,-3847.88,,,-3847.88
4877,TXN2021101501644260A1,EU_BRANCH,AUSTRALIA,"Westpac Banking Corporation, Sydney",ATO0001978,Sumitomo Mitsui Financial Group,AUD,2021-10-15,2021-10-15,15:58:36,Confirm,IN,15470.84,15470.84,,,15470.84,,,,15470.84,15470.84
4878,TXN2021101501644261A1,UK_PLC,UNITED KINGDOM,"Citibank NA, New York",ATOTI-0033,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,15:58:38,Cleared,IN,6781.09,6781.09,,6781.09,,6781.09,,,6781.09,6781.09
4879,TXN2021101501644262A1,JP_BRANCH,UNITED KINGDOM,Lloyds Bank plc,14441004,Macquarie Bank,GBP,2021-10-15,2021-10-15,15:58:43,Advised,IN,8059.24,8059.24,,,8059.24,,,,8059.24,8059.24
4880,TXN2021101501644263A1,HK_BRANCH,HONG KONG,Account 4,RAND-0022,Argenta,HKD,2021-10-15,2021-10-15,15:58:58,Indicated,OUT,21028.31,-21028.31,,,,,-21028.31,,,-21028.31
4881,TXN2021101501644264A1,US_BRANCH,UNITED STATES,Account 1,RAND-0037,HSBC Hong Kong,USD,2021-10-15,2021-10-15,16:00:02,Matched,IN,15276.79,15276.79,,,15276.79,,,,15276.79,15276.79
4882,TXN2021101501644265A1,JP_BRANCH,JAPAN,Bank of China,ATOTI-0028,Argenta,JPY,2021-10-15,2021-10-15,16:00:02,Held,IN,90032.16,90032.16,,,,90032.16,,,90032.16,90032.16
4883,TXN2021101501644266A1,CH_BRANCH,BELGIUM,ING Bank NV/SA,BE363011110005781,Société Générale,EUR,2021-10-15,2021-10-15,16:00:05,Advised,OUT,3658.23,-3658.23,,,-3658.23,,,,-3658.23,-3658.23
4884,TXN2021101501644267A1,UK_PLC,UNITED KINGDOM,"Barclays Bank PLC, London",ATOTI-0031,Macquarie Bank,GBP,2021-10-15,2021-10-15,16:00:07,Contracted,IN,11625.86,11625.86,,,11625.86,,,,11625.86,11625.86
4885,TXN2021101501644268A1,HK_BRANCH,HONG KONG,Account 3,RAND-0021,Wells Fargo,HKD,2021-10-15,2021-10-15,16:00:14,Deal,OUT,89558.75,-89558.75,,,-89558.75,,,,-89558.75,-89558.75
4886,TXN2021101501644269A1,UK_PLC,UNITED KINGDOM,"Barclays Bank PLC, London",ATOTI-0031,HSBC Hong Kong,GBP,2021-10-15,2021-10-15,16:00:19,Cleared,OUT,2544.95,-2544.95,,-2544.95,,-2544.95,,,-2544.95,-2544.95
4887,TXN2021101501644270A1,AU_BRANCH,AUSTRALIA,"Citibank NA, New York",ATOTI-0004,Argenta,AUD,2021-10-15,2021-10-15,16:00:26,Advised,IN,10870.62,10870.62,,,10870.62,,,,10870.62,10870.62
4888,TXN2021101501644271A1,EU_BRANCH,BELGIUM,Account 16,RAND-0016,Wells Fargo,EUR,2021-10-15,2021-10-15,16:00:26,Confirm,OUT,10156.21,-10156.21,,,-10156.21,,,,-10156.21,-10156.21
4889,TXN2021101501644272A1,EU_BRANCH,FRANCE,"UBS AG, Zurich",ATOTI-0014,Commerzbank,EUR,2021-10-15,2021-10-15,16:00:31,Cleared,IN,829.56,829.56,,829.56,,829.56,,,829.56,829.56
4890,TXN2021101501644273A1,HK_BRANCH,HONG KONG,Account 3,RAND-0021,Commerzbank,HKD,2021-10-15,2021-10-15,16:00:35,Matched,OUT,124444.35,-124444.35,,,-124444.35,,,,-124444.35,-124444.35
4891,TXN2021101501644274A1,CH_BRANCH,AUSTRALIA,Account 7,RAND-0007,HSBC Hong Kong,CHF,2021-10-15,2021-10-15,16:00:57,Behavioural,OUT,6991.62,-6991.62,,,,,-6991.62,,,-6991.62
4892,TXN2021101501644275A1,HK_BRANCH,HONG KONG,Account 6,RAND-0024,HSBC Hong Kong,HKD,2021-10-15,2021-10-15,16:01:03,Rejected,IN,9106.86,9106.86,,9106.86,,,,,9106.86,9106.86
4893,TXN2021101501644276A1,JP_BRANCH,SWITZERLAND,"Credit Suisse AG, Zurich",0835-0970333-53-000,Macquarie Bank,CHF,2021-10-15,2021-10-15,16:01:05,Cleared,OUT,1917.85,-1917.85,,-1917.85,,-1917.85,,,-1917.85,-1917.85
4894,TXN2021101501644277A1,CH_BRANCH,AUSTRALIA,Account 12,RAND-0012,Standard Chartered,CHF,2021-10-15,2021-10-15,16:01:05,Held,OUT,1176.29,-1176.29,,,,-1176.29,,,-1176.29,-1176.29
4895,TXN2021101501644278A1,EU_BRANCH,JAPAN,Mizuho Bank Limited,2222010,HSBC Hong Kong,JPY,2021-10-15,2021-10-15,16:01:22,Deal,OUT,2008158.73,-2008158.73,,,-2008158.73,,,,-2008158.73,-2008158.73
4896,TXN2021101501644279A1,CH_BRANCH,UNITED KINGDOM,"Barclays Bank PLC, London",20325555629413,Société Générale,GBP,2021-10-15,2021-10-15,16:01:24,Contracted,IN,4700.7,4700.7,,,4700.7,,,,4700.7,4700.7
4897,TXN2021101501644280A1,JP_BRANCH,JAPAN,Account 12,RAND-0030,Sumitomo Mitsui Financial Group,JPY,2021-10-15,2021-10-15,16:01:25,Rejected,OUT,121390.16,-121390.16,,-121390.16,,,,,-121390.16,-121390.16
4898,TXN2021101501644281A1,AU_BRANCH,AUSTRALIA,"Australia and New Zealand Banking Group Limited, Australia",ATOTI-0001,Macquarie Bank,AUD,2021-10-15,2021-10-15,16:01:37,Indicated,OUT,3004.1,-3004.1,,,,,-3004.1,,,-3004.1
4899,TXN2021101501644282A1,EU_BRANCH,GERMANY,HSBC,ATOTI-0018,Macquarie Bank,EUR,2021-10-15,2021-10-15,16:01:41,Deal,OUT,6313.74,-6313.74,,,-6313.74,,,,-6313.74,-6313.74
